Date,Open,High,Low,Close,Volume,symbol
2025-10-16 17:00:00,1154.96,1156.48,1145.44,1150.14,35867.33,BNBUSDT
2025-10-16 18:00:00,1150.14,1151.93,1136.53,1151.33,37929.3,BNBUSDT
2025-10-16 19:00:00,1151.33,1154.0,1134.95,1145.36,31450.16,BNBUSDT
2025-10-16 20:00:00,1145.36,1151.7,1141.33,1145.32,24417.94,BNBUSDT
2025-10-16 21:00:00,1145.32,1163.98,1145.29,1163.07,19124.32,BNBUSDT
2025-10-16 22:00:00,1163.07,1164.67,1152.28,1152.5,14273.68,BNBUSDT
2025-10-16 23:00:00,1152.5,1157.44,1142.1,1144.86,22748.38,BNBUSDT
2025-10-17 00:00:00,1144.86,1153.52,1142.99,1149.96,17024.69,BNBUSDT
2025-10-17 01:00:00,1149.96,1156.38,1143.45,1146.58,19003.28,BNBUSDT
2025-10-17 02:00:00,1146.58,1149.86,1137.49,1147.38,20236.45,BNBUSDT
2025-10-17 03:00:00,1147.38,1151.88,1146.25,1150.55,18558.96,BNBUSDT
2025-10-17 04:00:00,1150.55,1154.1,1143.69,1143.99,11078.94,BNBUSDT
2025-10-17 05:00:00,1143.99,1146.72,1126.52,1128.94,28143.25,BNBUSDT
2025-10-17 06:00:00,1128.94,1133.58,1093.34,1095.31,116428.7,BNBUSDT
2025-10-17 07:00:00,1095.31,1099.44,1059.68,1062.72,147837.6,BNBUSDT
2025-10-17 08:00:00,1062.72,1063.32,1021.15,1043.45,244928.1,BNBUSDT
2025-10-17 09:00:00,1043.45,1061.1,1038.33,1039.0,83378.06,BNBUSDT
2025-10-17 10:00:00,1039.0,1046.23,1027.56,1043.58,72335.34,BNBUSDT
2025-10-17 11:00:00,1043.58,1080.0,1042.1,1072.39,103964.19,BNBUSDT
2025-10-17 12:00:00,1072.39,1075.68,1060.09,1064.12,49039.19,BNBUSDT
2025-10-17 13:00:00,1064.12,1077.2,1056.7,1069.49,67577.29,BNBUSDT
2025-10-17 14:00:00,1069.49,1070.72,1047.35,1055.96,62530.07,BNBUSDT
2025-10-17 15:00:00,1055.96,1074.24,1050.91,1074.11,54902.49,BNBUSDT
2025-10-17 16:00:00,1074.11,1092.96,1067.63,1071.54,77527.35,BNBUSDT
2025-10-17 17:00:00,1071.54,1076.82,1066.14,1075.84,28493.15,BNBUSDT
2025-10-17 18:00:00,1075.84,1081.2,1070.67,1072.34,23485.27,BNBUSDT
2025-10-17 19:00:00,1072.34,1075.61,1063.21,1066.83,18079.23,BNBUSDT
2025-10-17 20:00:00,1066.83,1079.1,1064.58,1077.86,11640.46,BNBUSDT
2025-10-17 21:00:00,1077.86,1089.58,1076.7,1088.29,18883.78,BNBUSDT
2025-10-17 22:00:00,1088.29,1090.38,1075.87,1076.85,16501.63,BNBUSDT
2025-10-17 23:00:00,1076.85,1077.9,1070.27,1071.11,15592.81,BNBUSDT
2025-10-18 00:00:00,1071.11,1082.44,1069.36,1078.87,23266.09,BNBUSDT
2025-10-18 01:00:00,1078.87,1090.04,1078.87,1087.13,23652.08,BNBUSDT
2025-10-18 02:00:00,1087.13,1094.79,1082.53,1084.39,23347.08,BNBUSDT
2025-10-18 03:00:00,1084.39,1092.75,1084.28,1090.17,14651.03,BNBUSDT
2025-10-18 04:00:00,1090.17,1090.17,1082.24,1082.78,12671.7,BNBUSDT
2025-10-18 05:00:00,1082.78,1088.16,1080.08,1087.79,13525.57,BNBUSDT
2025-10-18 06:00:00,1087.79,1110.11,1087.78,1107.92,45800.31,BNBUSDT
2025-10-18 07:00:00,1107.92,1131.09,1107.84,1119.35,87361.08,BNBUSDT
2025-10-18 08:00:00,1119.35,1125.47,1107.41,1107.87,37763.46,BNBUSDT
2025-10-18 09:00:00,1107.87,1113.11,1103.15,1108.94,27142.15,BNBUSDT
2025-10-18 10:00:00,1108.94,1115.1,1101.37,1104.1,26298.92,BNBUSDT
2025-10-18 11:00:00,1104.1,1106.16,1096.43,1103.55,26736.99,BNBUSDT
2025-10-18 12:00:00,1103.55,1105.75,1096.53,1100.94,16525.06,BNBUSDT
2025-10-18 13:00:00,1100.94,1101.03,1085.47,1086.74,29176.04,BNBUSDT
2025-10-18 14:00:00,1086.74,1096.95,1082.65,1093.39,24334.02,BNBUSDT
2025-10-18 15:00:00,1093.39,1095.67,1087.08,1091.25,15632.19,BNBUSDT
2025-10-18 16:00:00,1091.25,1094.7,1081.67,1089.61,18112.28,BNBUSDT
2025-10-18 17:00:00,1089.61,1097.78,1087.03,1096.66,16540.58,BNBUSDT
2025-10-18 18:00:00,1096.66,1098.94,1093.44,1098.89,7086.15,BNBUSDT
2025-10-18 19:00:00,1098.89,1103.69,1095.51,1103.14,11869.96,BNBUSDT
2025-10-18 20:00:00,1103.14,1105.42,1098.24,1099.26,9407.77,BNBUSDT
2025-10-18 21:00:00,1099.26,1101.32,1084.17,1093.65,25208.26,BNBUSDT
2025-10-18 22:00:00,1093.65,1097.65,1090.99,1092.82,10544.22,BNBUSDT
2025-10-18 23:00:00,1092.82,1094.47,1090.08,1092.5,5051.05,BNBUSDT
2025-10-19 00:00:00,1092.5,1094.23,1077.11,1081.52,18369.51,BNBUSDT
2025-10-19 01:00:00,1081.52,1085.41,1077.3,1083.39,11012.15,BNBUSDT
2025-10-19 02:00:00,1083.39,1084.78,1080.76,1084.51,7008.98,BNBUSDT
2025-10-19 03:00:00,1084.51,1094.25,1083.09,1091.8,13886.57,BNBUSDT
2025-10-19 04:00:00,1091.8,1092.09,1086.18,1090.95,10212.01,BNBUSDT
2025-10-19 05:00:00,1090.95,1097.59,1087.81,1090.59,17740.21,BNBUSDT
2025-10-19 06:00:00,1090.59,1093.11,1083.02,1085.61,13549.77,BNBUSDT
2025-10-19 07:00:00,1085.61,1089.53,1082.1,1084.48,12190.5,BNBUSDT
2025-10-19 08:00:00,1084.48,1093.36,1074.02,1076.51,36432.78,BNBUSDT
2025-10-19 09:00:00,1076.51,1096.78,1068.19,1091.83,67105.48,BNBUSDT
2025-10-19 10:00:00,1091.83,1104.47,1086.6,1100.81,39169.28,BNBUSDT
2025-10-19 11:00:00,1100.81,1110.05,1097.09,1100.54,37537.45,BNBUSDT
2025-10-19 12:00:00,1100.54,1103.39,1092.95,1096.8,18697.42,BNBUSDT
2025-10-19 13:00:00,1096.8,1115.98,1091.55,1112.9,34139.52,BNBUSDT
2025-10-19 14:00:00,1112.9,1121.89,1104.5,1120.37,62287.25,BNBUSDT
2025-10-19 15:00:00,1120.37,1123.04,1115.3,1118.94,31679.53,BNBUSDT
2025-10-19 16:00:00,1118.94,1128.85,1117.73,1122.63,20482.02,BNBUSDT
2025-10-19 17:00:00,1122.63,1133.68,1120.15,1121.87,30899.36,BNBUSDT
2025-10-19 18:00:00,1121.87,1127.01,1120.08,1123.03,11295.78,BNBUSDT
2025-10-19 19:00:00,1123.03,1123.71,1115.42,1117.13,11856.96,BNBUSDT
2025-10-19 20:00:00,1117.13,1120.24,1115.86,1119.88,6375.98,BNBUSDT
2025-10-19 21:00:00,1119.88,1120.74,1113.14,1115.91,9211.26,BNBUSDT
2025-10-19 22:00:00,1115.91,1121.8,1115.91,1119.03,9064.86,BNBUSDT
2025-10-19 23:00:00,1119.03,1119.06,1107.56,1109.87,12995.26,BNBUSDT
2025-10-20 00:00:00,1109.87,1109.87,1088.12,1101.39,40771.52,BNBUSDT
2025-10-20 01:00:00,1101.39,1105.18,1098.16,1104.06,15406.54,BNBUSDT
2025-10-20 02:00:00,1104.06,1111.83,1096.62,1109.84,22531.72,BNBUSDT
2025-10-20 03:00:00,1109.84,1130.15,1106.78,1128.21,29171.12,BNBUSDT
2025-10-20 04:00:00,1128.21,1131.81,1123.15,1127.29,23808.03,BNBUSDT
2025-10-20 05:00:00,1127.29,1134.26,1122.99,1132.85,23782.2,BNBUSDT
2025-10-20 06:00:00,1132.85,1143.24,1131.53,1132.94,42122.96,BNBUSDT
2025-10-20 07:00:00,1132.94,1134.74,1121.21,1125.05,37520.11,BNBUSDT
2025-10-20 08:00:00,1125.05,1129.91,1119.53,1122.25,26452.95,BNBUSDT
2025-10-20 09:00:00,1122.25,1123.15,1116.78,1122.58,27725.13,BNBUSDT
2025-10-20 10:00:00,1122.58,1128.68,1113.35,1114.66,34119.14,BNBUSDT
2025-10-20 11:00:00,1114.66,1116.69,1109.99,1115.4,21982.92,BNBUSDT
2025-10-20 12:00:00,1115.4,1117.02,1111.63,1114.5,20395.09,BNBUSDT
2025-10-20 13:00:00,1114.5,1115.6,1106.84,1111.08,26422.84,BNBUSDT
2025-10-20 14:00:00,1111.08,1112.03,1099.51,1106.31,43094.09,BNBUSDT
2025-10-20 15:00:00,1106.31,1117.08,1105.56,1110.6,31347.3,BNBUSDT
2025-10-20 16:00:00,1110.6,1110.61,1089.12,1094.23,69641.22,BNBUSDT
2025-10-20 17:00:00,1094.23,1100.61,1088.34,1094.74,20481.46,BNBUSDT
2025-10-20 18:00:00,1094.74,1099.71,1093.27,1098.58,14271.99,BNBUSDT
2025-10-20 19:00:00,1098.58,1103.63,1094.61,1100.96,13149.34,BNBUSDT
2025-10-20 20:00:00,1100.96,1102.96,1098.26,1101.91,7318.02,BNBUSDT
2025-10-20 21:00:00,1101.91,1104.38,1093.93,1095.27,10875.52,BNBUSDT
2025-10-20 22:00:00,1095.27,1101.96,1092.58,1100.27,9115.47,BNBUSDT
2025-10-20 23:00:00,1100.27,1102.75,1096.8,1100.25,7905.62,BNBUSDT
2025-10-21 00:00:00,1100.25,1102.23,1096.67,1098.87,7675.82,BNBUSDT
2025-10-21 01:00:00,1098.87,1099.66,1089.13,1091.74,13886.15,BNBUSDT
2025-10-21 02:00:00,1091.74,1091.98,1077.22,1080.37,37778.87,BNBUSDT
2025-10-21 03:00:00,1080.37,1086.54,1079.68,1081.7,12558.47,BNBUSDT
2025-10-21 04:00:00,1081.7,1082.03,1062.11,1063.15,50466.75,BNBUSDT
2025-10-21 05:00:00,1063.15,1071.25,1062.16,1069.09,23853.04,BNBUSDT
2025-10-21 06:00:00,1069.09,1075.03,1067.63,1073.44,18073.92,BNBUSDT
2025-10-21 07:00:00,1073.44,1075.74,1066.25,1072.36,25777.81,BNBUSDT
2025-10-21 08:00:00,1072.36,1073.01,1065.73,1069.61,17879.82,BNBUSDT
2025-10-21 09:00:00,1069.61,1069.62,1065.6,1069.08,22331.8,BNBUSDT
2025-10-21 10:00:00,1069.08,1077.92,1066.02,1075.41,17034.05,BNBUSDT
2025-10-21 11:00:00,1075.41,1079.74,1073.04,1076.59,15006.64,BNBUSDT
2025-10-21 12:00:00,1076.59,1084.33,1075.68,1077.03,24643.49,BNBUSDT
2025-10-21 13:00:00,1077.03,1079.48,1068.46,1071.67,25047.91,BNBUSDT
2025-10-21 14:00:00,1071.67,1101.75,1071.34,1100.93,60653.67,BNBUSDT
2025-10-21 15:00:00,1100.93,1114.53,1093.29,1112.0,76740.8,BNBUSDT
2025-10-21 16:00:00,1112.0,1113.27,1089.09,1091.1,70677.65,BNBUSDT
2025-10-21 17:00:00,1091.1,1096.83,1080.99,1091.09,52143.33,BNBUSDT
2025-10-21 18:00:00,1091.09,1093.95,1085.97,1092.54,16409.59,BNBUSDT
2025-10-21 19:00:00,1092.54,1095.87,1089.61,1089.71,10141.4,BNBUSDT
2025-10-21 20:00:00,1089.71,1091.03,1079.18,1081.64,16434.29,BNBUSDT
2025-10-21 21:00:00,1081.64,1084.24,1071.3,1080.74,14224.47,BNBUSDT
2025-10-21 22:00:00,1080.74,1081.75,1062.66,1065.96,23648.64,BNBUSDT
2025-10-21 23:00:00,1065.96,1071.11,1052.45,1057.15,30858.23,BNBUSDT
2025-10-22 00:00:00,1057.15,1063.46,1053.6,1059.25,22780.19,BNBUSDT
2025-10-22 01:00:00,1059.25,1068.82,1059.11,1067.52,15173.72,BNBUSDT
2025-10-22 02:00:00,1067.52,1071.01,1066.64,1070.14,13375.17,BNBUSDT
2025-10-22 03:00:00,1070.14,1071.04,1065.33,1067.97,27369.0,BNBUSDT
2025-10-22 04:00:00,1067.97,1074.75,1067.7,1073.82,9433.64,BNBUSDT
2025-10-22 05:00:00,1073.82,1073.83,1061.63,1068.49,14849.56,BNBUSDT
2025-10-22 06:00:00,1068.49,1072.36,1066.39,1070.49,9699.0,BNBUSDT
2025-10-22 07:00:00,1070.49,1072.1,1065.06,1071.18,16413.81,BNBUSDT
2025-10-22 08:00:00,1071.18,1071.18,1066.6,1069.92,8111.93,BNBUSDT
2025-10-22 09:00:00,1069.92,1070.87,1059.63,1062.14,16812.99,BNBUSDT
2025-10-22 10:00:00,1062.14,1065.05,1058.81,1063.42,10878.08,BNBUSDT
2025-10-22 11:00:00,1063.42,1074.85,1059.55,1069.47,40552.47,BNBUSDT
2025-10-22 12:00:00,1069.47,1079.25,1065.64,1076.62,26670.45,BNBUSDT
2025-10-22 13:00:00,1076.62,1083.8,1073.23,1082.84,39772.08,BNBUSDT
2025-10-22 14:00:00,1082.84,1083.06,1065.75,1080.88,57062.62,BNBUSDT
2025-10-22 15:00:00,1080.88,1082.7,1072.39,1080.97,29848.87,BNBUSDT
2025-10-22 16:00:00,1080.97,1081.71,1071.67,1075.37,23592.29,BNBUSDT
2025-10-22 17:00:00,1075.37,1076.88,1065.4,1067.36,15360.29,BNBUSDT
2025-10-22 18:00:00,1067.36,1070.88,1063.36,1067.31,13089.4,BNBUSDT
2025-10-22 19:00:00,1067.31,1073.66,1065.31,1069.97,11385.64,BNBUSDT
2025-10-22 20:00:00,1069.97,1070.95,1063.47,1065.41,13078.98,BNBUSDT
2025-10-22 21:00:00,1065.41,1066.08,1053.2,1058.82,28678.67,BNBUSDT
2025-10-22 22:00:00,1058.82,1064.66,1058.21,1060.0,13350.09,BNBUSDT
2025-10-22 23:00:00,1060.0,1073.35,1059.8,1071.82,16773.89,BNBUSDT
2025-10-23 00:00:00,1071.82,1081.5,1071.82,1080.11,16868.4,BNBUSDT
2025-10-23 01:00:00,1080.11,1085.52,1079.33,1083.87,18978.52,BNBUSDT
2025-10-23 02:00:00,1083.87,1085.05,1079.58,1085.04,11901.0,BNBUSDT
2025-10-23 03:00:00,1085.04,1091.63,1084.79,1087.04,14586.42,BNBUSDT
2025-10-23 04:00:00,1087.04,1089.97,1083.81,1083.9,13635.2,BNBUSDT
2025-10-23 05:00:00,1083.9,1097.02,1083.21,1096.95,17279.94,BNBUSDT
2025-10-23 06:00:00,1096.95,1110.45,1095.64,1110.21,45245.22,BNBUSDT
2025-10-23 07:00:00,1110.21,1110.56,1102.12,1103.11,25609.83,BNBUSDT
